row_index,true_label,predicted_label,correct,confidence_top1,rank2_label,rank2_confidence,rank3_label,rank3_confidence,in_shap_sample,reason_codes,text
1512,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,True,0.0775,terminate_account,0.0273,cash_withdrawal_not_recognised,0.0225,False,,I am concerned about the security in my account and would like to make a dispute.
1513,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,True,0.8951,cash_withdrawal_not_recognised,0.0165,card_payment_not_recognised,0.0125,False,,Why is there a direct debit I didn't make showing in the app?
1514,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,True,0.9574,extra_charge_on_statement,0.005,card_payment_not_recognised,0.0024,False,,There is a direct debit I do not recognise in my statement
1515,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,True,0.9466,transfer_not_received_by_recipient,0.0037,cancel_transfer,0.0032,False,,"I have a direct debit transaction I have not set up, but would like to ."
1516,direct_debit_payment_not_recognised,cash_withdrawal_not_recognised,False,0.0403,top_up_reverted,0.0362,card_payment_not_recognised,0.0334,False,,Someone has taken my money and I don't know who
1517,direct_debit_payment_not_recognised,extra_charge_on_statement,False,0.0888,transaction_charged_twice,0.0649,card_payment_fee_charged,0.0562,False,,I was charged on my account that shouldn't be there.
1518,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,True,0.9653,pending_top_up,0.0008,top_up_limits,0.0008,False,,There's a direct debit I wish to dispute
1519,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,True,0.1092,reverted_card_payment?,0.0595,top_up_failed,0.0316,False,,Why was my account deducted from a seller when I didn't approve of it?
1520,passcode_forgotten,passcode_forgotten,True,0.5566,top_up_reverted,0.0232,top_up_failed,0.0196,False,,What do I do if I forget my passcode?  Because I did.
1521,passcode_forgotten,passcode_forgotten,True,0.8539,pending_top_up,0.0037,top_up_failed,0.0035,False,,I can't find my password
1522,passcode_forgotten,passcode_forgotten,True,0.589,pending_top_up,0.0104,top_up_reverted,0.0095,False,,How do I retrieve my passcode?
1523,passcode_forgotten,passcode_forgotten,True,0.4988,top_up_failed,0.0405,card_not_working,0.0344,False,,My passcode doesn't seem to be working
1524,passcode_forgotten,passcode_forgotten,True,0.4326,lost_or_stolen_card,0.0298,card_linking,0.022,False,,I lost my password
1525,passcode_forgotten,passcode_forgotten,True,0.3956,top_up_failed,0.0173,pending_top_up,0.0163,False,,My password isn't being accepted and I need to reset it.
1526,passcode_forgotten,passcode_forgotten,True,0.6499,cancel_transfer,0.021,card_payment_wrong_exchange_rate,0.0189,False,,Something is wrong with my password.
1527,passcode_forgotten,passcode_forgotten,True,0.8807,cancel_transfer,0.0082,card_payment_wrong_exchange_rate,0.0074,False,,Something is wrong with my passcode
1528,passcode_forgotten,passcode_forgotten,True,0.7653,pending_top_up,0.0059,top_up_failed,0.0054,False,,"How do I reset a forgotten passcode, please?"
1529,passcode_forgotten,passcode_forgotten,True,0.566,why_verify_identity,0.0109,pending_top_up,0.01,False,,I can't recall my passcode and need to reset it.
1530,passcode_forgotten,passcode_forgotten,True,0.456,wrong_amount_of_cash_received,0.0241,card_about_to_expire,0.0201,False,,Can I be given a new passcode?
1531,passcode_forgotten,passcode_forgotten,True,0.9249,top_up_reverted,0.0025,direct_debit_payment_not_recognised,0.002,False,,I do not know my passcode.
1532,passcode_forgotten,passcode_forgotten,True,0.4137,cash_withdrawal_not_recognised,0.0724,card_payment_not_recognised,0.044,False,,I don't remember my code to get into the app.
1533,passcode_forgotten,passcode_forgotten,True,0.7429,card_arrival,0.0077,balance_not_updated_after_bank_transfer,0.0073,False,,I no longer have my passcode.
1534,passcode_forgotten,passcode_forgotten,True,0.7343,card_not_working,0.0312,top_up_failed,0.024,False,,Why won't my passcode work?
1535,passcode_forgotten,passcode_forgotten,True,0.9783,pending_top_up,0.0005,top_up_reverted,0.0005,False,,Can I resent my passcode?
1536,passcode_forgotten,passcode_forgotten,True,0.7092,why_verify_identity,0.0075,pending_top_up,0.0068,False,,I need to reset my passcode. How do I do it?
1537,passcode_forgotten,passcode_forgotten,True,0.8825,pending_top_up,0.0029,top_up_reverted,0.0027,False,,Show me please how to reset my passcode.
1538,passcode_forgotten,passcode_forgotten,True,0.8709,cash_withdrawal_not_recognised,0.0044,pin_blocked,0.0034,False,,Help me reset the passcode.
1539,passcode_forgotten,passcode_forgotten,True,0.5805,lost_or_stolen_phone,0.044,card_payment_not_recognised,0.0152,False,,I have forgotten my passcode to access my app
1540,passcode_forgotten,passcode_forgotten,True,0.5635,card_not_working,0.056,top_up_failed,0.0402,False,,What should I do if the passcode doesn't work for me?
1541,passcode_forgotten,passcode_forgotten,True,0.3861,verify_top_up,0.1005,cash_withdrawal_not_recognised,0.0221,False,,"I do not remember the code, what should I do?"
1542,passcode_forgotten,passcode_forgotten,True,0.8825,pending_top_up,0.0029,top_up_reverted,0.0027,False,,Where can I reset the passcode?
1543,passcode_forgotten,passcode_forgotten,True,0.4358,lost_or_stolen_phone,0.1285,cash_withdrawal_not_recognised,0.0268,False,,I need help resetting my passcode to access my app.
1544,passcode_forgotten,passcode_forgotten,True,0.6105,receiving_money,0.0315,wrong_amount_of_cash_received,0.0135,False,,What steps do I take to receive another passcode?
1545,passcode_forgotten,passcode_forgotten,True,0.8155,pending_top_up,0.0046,top_up_failed,0.0044,False,,I forgot my password
1546,passcode_forgotten,passcode_forgotten,True,0.4777,verify_top_up,0.0229,cash_withdrawal_not_recognised,0.0195,False,,I forgot my code to get into the app.
1547,passcode_forgotten,passcode_forgotten,True,0.6261,pending_top_up,0.0096,top_up_failed,0.0092,False,,I have forgotten my password.
1548,passcode_forgotten,passcode_forgotten,True,0.3152,lost_or_stolen_phone,0.0842,verify_top_up,0.0255,False,,I forgot the code to access the app.
1549,passcode_forgotten,passcode_forgotten,True,0.82,card_arrival,0.0054,top_up_failed,0.0045,False,,Is there a way to reset my passcode?
1550,passcode_forgotten,passcode_forgotten,True,0.7904,cash_withdrawal_not_recognised,0.0082,pin_blocked,0.0068,False,,Can you help me reset my password?
1551,passcode_forgotten,passcode_forgotten,True,0.7366,card_payment_not_recognised,0.0153,direct_debit_payment_not_recognised,0.0097,False,,Can I reset my password?  I don't know what it is.
1552,passcode_forgotten,passcode_forgotten,True,0.8825,pending_top_up,0.0029,top_up_reverted,0.0027,False,,How do I reset the passcode?
1553,passcode_forgotten,passcode_forgotten,True,0.7903,pending_top_up,0.0052,top_up_failed,0.0048,False,,What should I do if I forgot my passcode?
1554,passcode_forgotten,passcode_forgotten,True,0.5635,card_not_working,0.056,top_up_failed,0.0402,False,,My passcode doesn't work
1555,passcode_forgotten,passcode_forgotten,True,0.8231,top_up_failed,0.0059,top_up_reverted,0.0049,False,,Tell me how to reset the passcode.
1556,passcode_forgotten,passcode_forgotten,True,0.5001,card_about_to_expire,0.0329,pending_top_up,0.0151,False,,I need a new passcode.
1557,passcode_forgotten,passcode_forgotten,True,0.3471,card_payment_not_recognised,0.0694,lost_or_stolen_phone,0.0439,False,,I don't have my access code for the app.
1558,passcode_forgotten,passcode_forgotten,True,0.8231,top_up_failed,0.0059,top_up_reverted,0.0049,False,,Can you tell me what to do to reset my passcode?
1559,passcode_forgotten,passcode_forgotten,True,0.1286,verify_top_up,0.0821,card_linking,0.0381,False,,What is the code I need to get into the app?
1560,declined_cash_withdrawal,declined_cash_withdrawal,True,0.0478,top_up_reverted,0.0435,get_physical_card,0.0394,False,,Can you tell me why you won't let me get my own money out of the money machine? I know I used the right PIN.
1561,declined_cash_withdrawal,top_up_reverted,False,0.1463,declined_cash_withdrawal,0.142,cash_withdrawal_not_recognised,0.0775,False,,My withdrawal was cancelled.
1562,declined_cash_withdrawal,declined_cash_withdrawal,True,0.1612,card_not_working,0.0871,top_up_failed,0.0776,False,,This is very frustrating. I can't get my card to work on any ATM I try and I've tried 3 of them so far. What's going on? Can you please fix this issue immediately?
1563,declined_cash_withdrawal,wrong_amount_of_cash_received,False,0.1786,declined_cash_withdrawal,0.152,atm_support,0.1061,False,,The ATM did not allow me to withdraw
1564,declined_cash_withdrawal,declined_cash_withdrawal,True,0.2188,cancel_transfer,0.0767,wrong_amount_of_cash_received,0.0584,False,,Why was my ATM transaction cancelled?
1565,declined_cash_withdrawal,declined_cash_withdrawal,True,0.2543,atm_support,0.0598,top_up_failed,0.0411,True,atm|tried|different atms|atms|atm keeps,The ATM keeps declining my card. I tried at a couple different ATMs. Can you tell me if there's a problem with my account?
1566,declined_cash_withdrawal,declined_cash_withdrawal,True,0.6429,declined_transfer,0.0412,atm_support,0.0407,False,,I was at the ATM trying to made a withdraw and I was declined.
1567,declined_cash_withdrawal,wrong_amount_of_cash_received,False,0.2954,declined_cash_withdrawal,0.293,cash_withdrawal_not_recognised,0.0376,False,,The ATM didn't let me get any cash
1568,declined_cash_withdrawal,verify_source_of_funds,False,0.148,pending_top_up,0.0278,top_up_reverted,0.0258,False,,I want to know why I have been unable to withdrawn funds.
1569,declined_cash_withdrawal,declined_cash_withdrawal,True,0.2061,declined_card_payment,0.0475,declined_transfer,0.047,False,,"I need your help to check my account, please! My card keeps being declined at the ATM, and I've already tried two different ones!"
1570,declined_cash_withdrawal,declined_cash_withdrawal,True,0.2594,top_up_failed,0.0476,declined_card_payment,0.0426,False,,"Hi, My card withdrawal was declined this morning. It was working fine till yesterday. Please check and inform me."
1571,declined_cash_withdrawal,atm_support,False,0.1136,declined_cash_withdrawal,0.0956,top_up_by_cash_or_cheque,0.0349,False,,"Hi, I was trying to use my card but it was declining by ATM. I have cross checked with two different ATMs but i was facing the same issue. Could you please check my account."
1572,declined_cash_withdrawal,declined_cash_withdrawal,True,0.2785,cash_withdrawal_not_recognised,0.0902,pending_cash_withdrawal,0.0743,False,,I tried to make a cash withdrawal and it was declined. Why did this happen?
1573,declined_cash_withdrawal,declined_cash_withdrawal,True,0.6689,wrong_amount_of_cash_received,0.1062,atm_support,0.0365,False,,I can't get money out of the ATM
1574,declined_cash_withdrawal,declined_cash_withdrawal,True,0.2741,atm_support,0.0772,wrong_amount_of_cash_received,0.0385,False,,The ATM is declining my card. I tried at two different ATMs. Can you tell me if there's anything wrong with my account?
1575,declined_cash_withdrawal,declined_cash_withdrawal,True,0.2869,declined_transfer,0.0575,cash_withdrawal_not_recognised,0.0489,False,,The withdrawal was declined I am unsure as to why this happened?
1576,declined_cash_withdrawal,declined_cash_withdrawal,True,0.5417,declined_transfer,0.0976,declined_card_payment,0.0329,False,,I was declined when I tried to get cash.
1577,declined_cash_withdrawal,declined_cash_withdrawal,True,0.3141,declined_transfer,0.0757,wrong_amount_of_cash_received,0.059,False,,Why was I declined at the ATM today when I was trying to make a withdraw?
1578,declined_cash_withdrawal,declined_card_payment,False,0.0692,declined_cash_withdrawal,0.0585,transaction_charged_twice,0.0584,False,,What are some reasons that would cause ATM machines to decline my card? It has happened to me multiple times!
1579,declined_cash_withdrawal,pending_cash_withdrawal,False,0.2647,wrong_amount_of_cash_received,0.167,declined_cash_withdrawal,0.1382,False,,Why did the ATM machine fail to give me a cash withdrawal?
1580,declined_cash_withdrawal,declined_cash_withdrawal,True,0.1157,wrong_amount_of_cash_received,0.0999,transfer_not_received_by_recipient,0.0449,False,,My ATM transaction was unsuccessful.
1581,declined_cash_withdrawal,declined_cash_withdrawal,True,0.4288,declined_transfer,0.0378,declined_card_payment,0.0313,False,,I attempted to get cash but was declined.
1582,declined_cash_withdrawal,declined_cash_withdrawal,True,0.7634,atm_support,0.0297,declined_transfer,0.0279,True,declined|tried|withdraw|withdraw money|money,I tried to withdraw money but I was declined!
1583,declined_cash_withdrawal,declined_cash_withdrawal,True,0.4312,wrong_amount_of_cash_received,0.0777,cash_withdrawal_charge,0.0358,False,,How come I can't take money out of the ATM?
1584,declined_cash_withdrawal,declined_cash_withdrawal,True,0.3226,atm_support,0.0643,top_up_failed,0.0325,False,,The ATM keeps declining my card. I tried at two different ATMs. Can you tell me if there's an issue with my account?
1585,declined_cash_withdrawal,declined_cash_withdrawal,True,0.6519,pending_cash_withdrawal,0.1161,cash_withdrawal_not_recognised,0.0796,False,,Why was my cash withdrawal declined?
1586,declined_cash_withdrawal,top_up_by_cash_or_cheque,False,0.2654,declined_cash_withdrawal,0.1896,wrong_amount_of_cash_received,0.1732,False,,Why could I not get cash?
1587,declined_cash_withdrawal,declined_cash_withdrawal,True,0.7468,wrong_amount_of_cash_received,0.0982,pending_cash_withdrawal,0.0317,False,,why couldn't I get cash in the ATM?
1588,declined_cash_withdrawal,top_up_by_cash_or_cheque,False,0.2654,declined_cash_withdrawal,0.1896,wrong_amount_of_cash_received,0.1732,False,,Why can't I get cash?
1589,declined_cash_withdrawal,wrong_amount_of_cash_received,False,0.2974,declined_cash_withdrawal,0.126,atm_support,0.0371,False,,Why didn't the ATM give me my money?
1590,declined_cash_withdrawal,declined_cash_withdrawal,True,0.6921,wrong_amount_of_cash_received,0.064,atm_support,0.0295,False,,i tried to withdraw money from an atm and i was declined on front of my friends. Why did this happen?
1591,declined_cash_withdrawal,declined_cash_withdrawal,True,0.1372,wrong_amount_of_cash_received,0.105,atm_support,0.0585,False,,The ATM isn't giving out any money.
1592,declined_cash_withdrawal,declined_cash_withdrawal,True,0.3585,declined_transfer,0.0818,cash_withdrawal_charge,0.0709,False,,Why was I declined getting cash?
1593,declined_cash_withdrawal,declined_cash_withdrawal,True,0.7468,wrong_amount_of_cash_received,0.0982,pending_cash_withdrawal,0.0317,True,atm|cash|cash atm|couldn,I couldn't get cash at the atm
1594,declined_cash_withdrawal,declined_cash_withdrawal,True,0.4563,declined_card_payment,0.0811,top_up_failed,0.0399,False,,"Oh my goodness, my card has been declined twice at ATM! I tried two different ATM, but each one declined my card! Can you tell me what's going on with my account?"
1595,declined_cash_withdrawal,declined_cash_withdrawal,True,0.5811,wrong_amount_of_cash_received,0.1404,pending_cash_withdrawal,0.0573,False,,Why could I not choose cash at the ATM?
1596,declined_cash_withdrawal,declined_cash_withdrawal,True,0.2749,cash_withdrawal_not_recognised,0.07,cash_withdrawal_charge,0.0617,False,,My cash withdrawl was declined why?
1597,declined_cash_withdrawal,declined_cash_withdrawal,True,0.626,declined_transfer,0.0648,declined_card_payment,0.0478,False,,Is there a reason that the ATM declined my transaction?
1598,declined_cash_withdrawal,declined_cash_withdrawal,True,0.4193,wrong_amount_of_cash_received,0.1522,pending_cash_withdrawal,0.0548,False,,The cash I tried to draw from the ATM was not approved.
1599,declined_cash_withdrawal,declined_cash_withdrawal,True,0.6931,wrong_amount_of_cash_received,0.0961,cash_withdrawal_charge,0.0524,False,,atm would not give me cash
1600,pending_card_payment,declined_card_payment,False,0.2761,reverted_card_payment?,0.2585,pending_card_payment,0.1413,False,,"My card payment is still on hold, why is it so?"
1601,pending_card_payment,pending_card_payment,True,0.9724,pending_top_up,0.0049,pending_transfer,0.0044,False,,Why is my payment pending?
1602,pending_card_payment,pending_card_payment,True,0.948,declined_card_payment,0.0131,reverted_card_payment?,0.0121,False,,My card payment is still pending.
1603,pending_card_payment,declined_card_payment,False,0.3712,reverted_card_payment?,0.332,pending_card_payment,0.1516,False,,How do i finalize a card payment
1604,pending_card_payment,pending_card_payment,True,0.8441,reverted_card_payment?,0.0333,card_payment_not_recognised,0.0179,False,,Why is my card payment showing as pending?
1605,pending_card_payment,pending_card_payment,True,0.4327,card_payment_not_recognised,0.0601,reverted_card_payment?,0.0591,False,,Why has my payment not gone through?
1606,pending_card_payment,pending_card_payment,True,0.6892,declined_card_payment,0.0413,reverted_card_payment?,0.0292,False,,Please help me to know the status of my card payment as its pending since a while.
1607,pending_card_payment,pending_card_payment,True,0.283,pending_cash_withdrawal,0.0682,pending_top_up,0.0627,False,,"I recently made a payment, and it is showing up in my account as ""pending"". What does that mean?"
1608,pending_card_payment,pending_card_payment,True,0.8266,pending_top_up,0.0365,pending_transfer,0.0145,False,,What does it mean by pending payment?
1609,pending_card_payment,pending_card_payment,True,0.948,declined_card_payment,0.0131,reverted_card_payment?,0.0121,False,,When will my card payment be done pending?
1610,pending_card_payment,pending_card_payment,True,0.2469,transfer_not_received_by_recipient,0.1011,pending_top_up,0.0727,False,,I made this payment days ago so why hasn't it gone through yet?
1611,pending_card_payment,pending_card_payment,True,0.7465,declined_card_payment,0.0623,reverted_card_payment?,0.0578,False,,I am seeing pending from the card payment I made.
1612,pending_card_payment,pending_card_payment,True,0.8441,reverted_card_payment?,0.0333,card_payment_not_recognised,0.0179,False,,My card payment is showing pending.
1613,pending_card_payment,pending_card_payment,True,0.4008,pending_transfer,0.0539,pending_top_up,0.0428,False,,I bought some stuff this morning but the payment shows as pending
1614,pending_card_payment,pending_card_payment,True,0.3692,card_payment_not_recognised,0.1613,reverted_card_payment?,0.1526,False,,I am waiting for a payment to go through.
1615,pending_card_payment,pending_top_up,False,0.3199,pending_transfer,0.1365,pending_card_payment,0.1197,False,,How long does an item I bought show as pending?
1616,pending_card_payment,pending_card_payment,True,0.937,pending_top_up,0.011,pending_transfer,0.007,False,,What is a pending payment?
1617,pending_card_payment,pending_card_payment,True,0.2709,pending_top_up,0.0729,pending_transfer,0.0346,False,,I would like to know why my purchases from this morning are still pending.
1618,pending_card_payment,pending_card_payment,True,0.227,pending_transfer,0.099,pending_cash_withdrawal,0.0721,False,,Why is there a pending transaction on my card?
1619,pending_card_payment,pending_card_payment,True,0.948,declined_card_payment,0.0131,reverted_card_payment?,0.0121,False,,My card payment is pending.
1620,pending_card_payment,pending_card_payment,True,0.7111,reverted_card_payment?,0.0311,card_payment_not_recognised,0.0291,False,,Why is a payment showing up on my card as pending?
1621,pending_card_payment,pending_top_up,False,0.2315,pending_card_payment,0.2179,pending_transfer,0.0919,False,,I made a purchase and it says it's pending. What does that mean?
1622,pending_card_payment,card_delivery_estimate,False,0.1171,card_not_working,0.0639,compromised_card,0.0519,False,,How long do card transactions take to clear?
1623,pending_card_payment,pending_top_up,False,0.3101,pending_card_payment,0.1668,pending_transfer,0.1196,False,,what does pending mean?
1624,pending_card_payment,pending_card_payment,True,0.3728,pending_top_up,0.0728,pending_transfer,0.0647,False,,How long will this card payment stay pending?
1625,pending_card_payment,pending_card_payment,True,0.5035,reverted_card_payment?,0.0428,card_payment_not_recognised,0.0396,False,,My payment still hasn't processed!
1626,pending_card_payment,transaction_charged_twice,False,0.4493,pending_top_up,0.0407,extra_charge_on_statement,0.0383,False,,"I was double charged, and the second charge is showing as ""pending"". How long will it be before I get my money back once the second charge has been refunded?"
1627,pending_card_payment,pending_card_payment,True,0.4188,card_payment_not_recognised,0.0534,transfer_not_received_by_recipient,0.0491,False,,"I have waited 15 days, but my payment still hasn't cleared."
1628,pending_card_payment,pending_card_payment,True,0.937,pending_top_up,0.011,pending_transfer,0.007,True,payment|pending|pending payment,Why would I have a pending payment?
1629,pending_card_payment,pending_card_payment,True,0.5966,pending_top_up,0.0474,pending_transfer,0.0249,False,,Explain what the pending payment means?
1630,pending_card_payment,pending_card_payment,True,0.5325,pending_cash_withdrawal,0.0919,pending_top_up,0.091,False,,Why are my payments showing pending?
1631,pending_card_payment,pending_top_up,False,0.3125,pending_card_payment,0.1338,pending_transfer,0.0803,False,,"My card is still pending, I've been waiting a while."
1632,pending_card_payment,pending_card_payment,True,0.2846,transfer_not_received_by_recipient,0.0783,balance_not_updated_after_bank_transfer,0.0515,False,,How long does it take for a payment to go thru? I made one a few days ago and it has not been cleared yet.
1633,pending_card_payment,pending_card_payment,True,0.4877,pending_transfer,0.0506,pending_top_up,0.0388,False,,I bought some things this morning but the payment shows that it is pending
1634,pending_card_payment,pending_card_payment,True,0.2794,transfer_timing,0.0618,card_delivery_estimate,0.061,False,,How long does it take to authorise a payment?
1635,pending_card_payment,pending_card_payment,True,0.071,card_payment_not_recognised,0.0545,reverted_card_payment?,0.0541,False,,I had a payment that I made and it's been some amount of time and would like to know when it's suppose to go though.
1636,pending_card_payment,pending_card_payment,True,0.2263,pending_transfer,0.1568,pending_top_up,0.1202,False,,What does a pending transaction mean?
1637,pending_card_payment,pending_card_payment,True,0.2118,card_payment_fee_charged,0.0776,reverted_card_payment?,0.0758,False,,I have paid by my card but payment is still its coming as pending. I think there is some issue please check and let me know when the status will complete.
1638,pending_card_payment,pending_card_payment,True,0.6876,pending_top_up,0.1664,pending_transfer,0.0269,False,,I have a pending payment in my account that I paid a while back ago and it still hasnt gone through. Why would it show pending for so long?
1639,pending_card_payment,pending_card_payment,True,0.5611,pending_top_up,0.0296,reverted_card_payment?,0.0294,False,,I have a pending payment from stuff I bought this morning.
1640,lost_or_stolen_phone,lost_or_stolen_phone,True,0.9615,lost_or_stolen_card,0.0046,compromised_card,0.001,False,,My phone was stolen
1641,lost_or_stolen_phone,lost_or_stolen_phone,True,0.915,lost_or_stolen_card,0.0047,pending_top_up,0.0023,False,,My phone was stolen yesterday.  What should I do?
1642,lost_or_stolen_phone,lost_or_stolen_phone,True,0.342,cash_withdrawal_not_recognised,0.039,top_up_reverted,0.0233,False,,"If my phone is missing, can I block someone from using the app?"
1643,lost_or_stolen_phone,lost_or_stolen_phone,True,0.6754,lost_or_stolen_card,0.0571,compromised_card,0.0129,False,,I think my phone is either lost or stolen.
1644,lost_or_stolen_phone,lost_or_stolen_phone,True,0.294,card_linking,0.0599,cash_withdrawal_not_recognised,0.0385,False,,"If I was mugged and lost everything, how do I access my account and app?"
1645,lost_or_stolen_phone,lost_or_stolen_phone,True,0.9896,top_up_reverted,0.0003,edit_personal_details,0.0003,False,,I can't find my phone.
1646,lost_or_stolen_phone,lost_or_stolen_phone,True,0.5892,lost_or_stolen_card,0.0506,card_arrival,0.0337,False,,I've lost track of my phone or someone stole it.
1647,lost_or_stolen_phone,lost_or_stolen_phone,True,0.3994,lost_or_stolen_card,0.0525,compromised_card,0.0361,False,,"I'm not sure where my phone is, I think someone stole it or it's lost."
1648,lost_or_stolen_phone,lost_or_stolen_phone,True,0.7196,compromised_card,0.0553,lost_or_stolen_card,0.0294,False,,Can I used my card even if my phone has been stolen?
1649,lost_or_stolen_phone,lost_or_stolen_phone,True,0.9615,lost_or_stolen_card,0.0046,compromised_card,0.001,False,,"My phone was stolen, what do I do?"
1650,lost_or_stolen_phone,lost_or_stolen_phone,True,0.7265,supported_cards_and_currencies,0.012,card_linking,0.0098,False,,"lost my phone, dont want others to use it."
1651,lost_or_stolen_phone,lost_or_stolen_phone,True,0.7755,lost_or_stolen_card,0.0179,card_linking,0.0077,False,,I lost my phone and need help securing it.
1652,lost_or_stolen_phone,lost_or_stolen_phone,True,0.9588,card_linking,0.0018,cash_withdrawal_not_recognised,0.0018,False,,My phone was stolen so I no longer have access to the app.
1653,lost_or_stolen_phone,lost_or_stolen_phone,True,0.8314,card_linking,0.0063,card_payment_not_recognised,0.0057,False,,"left phone at hotel, how to access app"
1654,lost_or_stolen_phone,lost_or_stolen_phone,True,0.9108,exchange_via_app,0.0046,card_linking,0.0038,False,,My phone is not on me.  How can I use the app?
1655,lost_or_stolen_phone,lost_or_stolen_phone,True,0.6033,pending_top_up,0.0452,top_up_reverted,0.0255,False,,my phone is gone
1656,lost_or_stolen_phone,lost_or_stolen_phone,True,0.9035,card_linking,0.0062,unable_to_verify_identity,0.0045,False,,My phone is not with me at the moment so I will not be able to access the app.
1657,lost_or_stolen_phone,lost_or_stolen_phone,True,0.1723,terminate_account,0.0638,cancel_transfer,0.0505,False,,my phone was taken! can you place cancel my account so no one uses it
1658,lost_or_stolen_phone,lost_or_stolen_phone,True,0.6257,lost_or_stolen_card,0.0212,card_linking,0.0135,False,,I lost my phone and would like to freeze my accounts.
1659,lost_or_stolen_phone,lost_or_stolen_phone,True,0.883,topping_up_by_card,0.0046,card_linking,0.0041,False,,"lost phone, can i still access account?"
1660,lost_or_stolen_phone,lost_or_stolen_phone,True,0.4539,top_up_reverted,0.0149,pending_top_up,0.0132,False,,The hotel called and said I left my phone in the room.
1661,lost_or_stolen_phone,lost_or_stolen_phone,True,0.4901,cancel_transfer,0.0218,pending_top_up,0.0134,False,,Someone stole my phone yesterday :( is there anything I need to do?
1662,lost_or_stolen_phone,lost_or_stolen_phone,True,0.7591,terminate_account,0.0109,topping_up_by_card,0.0085,False,,"lost phone, dont want others to access account"
1663,lost_or_stolen_phone,lost_or_stolen_phone,True,0.0645,cash_withdrawal_not_recognised,0.0411,terminate_account,0.0287,False,,I was mugged and everything taken.  What do I do to protect my account?
1664,lost_or_stolen_phone,lost_or_stolen_phone,True,0.035,top_up_failed,0.032,pending_top_up,0.0279,False,,I believe I left my smartphone at the hotel I was staying at.
1665,lost_or_stolen_phone,lost_or_stolen_phone,True,0.2214,card_not_working,0.0309,unable_to_verify_identity,0.0275,False,,"Someone attacked me yesterday and took my things, so I am unable to use the app.  I am in need of some help."
1666,lost_or_stolen_phone,lost_or_stolen_phone,True,0.2953,exchange_via_app,0.07,card_linking,0.0499,False,,Can I still use the app if I switched phones?
1667,lost_or_stolen_phone,lost_or_stolen_phone,True,0.4972,cash_withdrawal_not_recognised,0.0152,card_payment_not_recognised,0.015,False,,I was mugged yesterday and they took everything.  I can't access my app.  What are my next steps?
1668,lost_or_stolen_phone,lost_or_stolen_phone,True,0.6001,card_linking,0.0299,card_payment_not_recognised,0.013,False,,I got mugged yesterday and lost access to the app. I need to regain it.
1669,lost_or_stolen_phone,lost_or_stolen_phone,True,0.8244,why_verify_identity,0.0147,top_up_by_cash_or_cheque,0.0066,False,,"If I lost my phone, can someone use my account?"
1670,lost_or_stolen_phone,lost_or_stolen_phone,True,0.7141,card_not_working,0.0113,card_linking,0.0107,False,,I am not able to use the app since I forgot my phone at the hotel I was staying at.
1671,lost_or_stolen_phone,lost_or_stolen_phone,True,0.5653,cash_withdrawal_not_recognised,0.0125,pending_top_up,0.0104,False,,Someone stole my phone.
1672,lost_or_stolen_phone,getting_spare_card,False,0.1597,supported_cards_and_currencies,0.0637,order_physical_card,0.0581,False,,Someone stole my cards!
1673,lost_or_stolen_phone,lost_or_stolen_phone,True,0.6447,card_linking,0.0259,cash_withdrawal_not_recognised,0.0182,False,,My phone is lost.  What do I do to prevent someone from using the app?
1674,lost_or_stolen_phone,lost_or_stolen_phone,True,0.8002,lost_or_stolen_card,0.013,why_verify_identity,0.0049,False,,Is there anything I need to do since my phone was stolen?
1675,lost_or_stolen_phone,lost_or_stolen_phone,True,0.9516,lost_or_stolen_card,0.004,card_linking,0.0025,True,phone|lost phone|lost,I lost my phone!
1676,lost_or_stolen_phone,lost_or_stolen_phone,True,0.1882,topping_up_by_card,0.1167,supported_cards_and_currencies,0.0912,False,,I can't find my phone but it has all my credit card information.
1677,lost_or_stolen_phone,lost_or_stolen_phone,True,0.8087,card_payment_not_recognised,0.011,cash_withdrawal_not_recognised,0.008,True,phone|use app|app|use|don,How do I use the app if I don't have my phone with me?
1678,lost_or_stolen_phone,lost_or_stolen_phone,True,0.4499,card_linking,0.0193,top_up_reverted,0.0186,False,,I got mugged yesterday and can't use the app.
1679,lost_or_stolen_phone,lost_or_stolen_phone,True,0.1969,lost_or_stolen_card,0.0413,cancel_transfer,0.0303,False,,"My things were stolen yesterday and I can't use any apps or anything, so I am going to need some help."
1680,request_refund,request_refund,True,0.3234,Refund_not_showing_up,0.1773,top_up_failed,0.0196,False,,"Hello- It is urgent I get a refund on this product. The merchant has not been helpful, what can I do now to get this resolved ASAP?"
1681,request_refund,request_refund,True,0.7294,Refund_not_showing_up,0.0904,receiving_money,0.0073,False,,Can I receive a refund for my item?
1682,request_refund,request_refund,True,0.8229,Refund_not_showing_up,0.0912,card_payment_wrong_exchange_rate,0.0037,False,,Get an item refund
1683,request_refund,request_refund,True,0.6311,Refund_not_showing_up,0.1175,card_payment_wrong_exchange_rate,0.0072,False,,Would I be able to get a refund for something I bought?
