split,category,common_taxonomy_bucket,pii_detected,pii_categories,masked_text
train,direct_debit_payment_not_recognised,TRANSFERS,False,,How can I dispute a direct debit charge on my account?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I have a direct debit I didn't make
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I have an unauthorized charge.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,A debit came through that I need to dispute.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There is a payment in my app that I did not make.  I have not used that card all day  Please reimburse my money.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I don't know what this Direct Debit payment is.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I see a direct debit payment on my app that I did not do
train,direct_debit_payment_not_recognised,TRANSFERS,False,,How do I get a refund for an unauthorized direct debit payment?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There was a direct debit I don't recognize.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I see an unfamiliar Direct Debit payment.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,In the app I see a direct debit that I don't recognize.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,Why am I seeing a direct debit thats not mine?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,Can I dispute a debit payment that I am seeing that I didn't make from a couple of months ago?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There is a direct debit set up that I didn't create.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,"There is a direct debit charge that I don't recognize, what can I do?"
train,direct_debit_payment_not_recognised,TRANSFERS,False,,"I have not used my card all day, however, there is an unusual payment showing in my app.  I would like to have that amount reimbursed."
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I don't know what this Direct Debit payment on my account is for.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There is a direct debit charge on my account that is not mine.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I see a direct debit transaction in the app that is not mine
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There is a direct debit set up that was not authorized by me.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I didn't initiate a direct debit that I see on my account
train,direct_debit_payment_not_recognised,TRANSFERS,False,,Why is there a direct debit fee in the App when I didn't do it?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There is a payment I don't recognise!
train,direct_debit_payment_not_recognised,TRANSFERS,False,,A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,What should I do about a direct debit that I did not set up?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There was a direct debit transaction I have don't think should be there.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I just found a payment from a while back in my account that I didn't make.  Can I still dispute it even though it was a couple of months ago?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I do not recognize a direct debit payment that I see on my app
train,direct_debit_payment_not_recognised,TRANSFERS,False,,My account was charged a debit payment I don't recognize.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,"In my app, a direct debit payment I didn't do shows in my app"
train,direct_debit_payment_not_recognised,TRANSFERS,False,,My accounts been charged a payment for something I didn't make.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,looking back on my transactions from a couple of months ago I have noticed a charge that is fairly large that I'm certain was not completed by me. I know it has been a while but can I please dispute this charge?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I see a direct debit charge that I did not approve
train,direct_debit_payment_not_recognised,TRANSFERS,False,,The app shows Direct Debit payments that I didn't make
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I have an unknown direct debit payment on my account
train,direct_debit_payment_not_recognised,TRANSFERS,False,,"There is a direct debit that I didn't set up, what should I do?"
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I see a direct debit that I didn't authorize
train,direct_debit_payment_not_recognised,TRANSFERS,False,,"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?"
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I checked my account and see that funds were deducted from a seller I didn't approve of. Can you help me understand?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There is a transaction showing in my app that I did not make as I have not used that card all day.  Please reimburse this amount to my account.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,My app shows a direct debit that isn't mine.
train,direct_debit_payment_not_recognised,TRANSFERS,False,,I haven't used my card all day but there is a payment showing in the app. Please cancel it!
train,direct_debit_payment_not_recognised,TRANSFERS,False,,There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?
train,direct_debit_payment_not_recognised,TRANSFERS,False,,Why is there a direct debit to my account? I didn't do that.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Help me!  I don't know what my password is.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"I thought I knew my password but I guess I was wrong, what can I do now?"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I am unable to access my app due to forgetting my passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't recall my password.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What should I do if I don't know my password?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Need a new passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't log in with this passocde
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I forgot my passcode. Now what?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What are the steps to reset my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Where do I go to reset the passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I am unaware of what my password is.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't remember my passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I forgot my code
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Help me.  The passcode doesn't work.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,The passcode isn't working for me.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Is there a way to recover my password?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Can you lookup my password?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What is my password?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I forgot my password to get into the app!
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Why doesn't my passcode work?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I happened to forget my password
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I forgot the passcode on my app.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I seem to of forgotten my passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I do not understand why my pass-code is not working.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,My passcode won't work.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How do I reset my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Not sure what my password is.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,how to recover my passcode
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I don't remember my login code
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I need a new login code
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Help!  I forgot my password.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I happened to forget my passcode
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"what is going on, i have entered my passcode and its not working"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,passcode retrieval
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,My passcode is not being accepted
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I would like to better understand why my pass-code is not working.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't find my code
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,My password doesn't work.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,My passcode was denied.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I don't know the code for the app.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't remember my password.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Please help me.  I don't know my code to get into the app.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"I used to know my password, but not anymore."
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I've forgotten my passcode. Can I reset?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I am entering my passcode but getting an error.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I don't remember my password
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Where can I get a new passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What are the steps for changing my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I lost the code and can not get into the app. Help!
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I think my passcode was changed
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How can I reset the passcode if I need to do that?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't log into my account because I lost my password
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What do I do if I can't access my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,The app passcode has completely slipped my mind.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Can you help me reset my passcode? I forgot it.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How do I change my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I cannot remember my passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I don't have a password.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Where do I go to reset my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What do I do if I forgot my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I've completely forgot the code to get into the app.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How can I go about resetting my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How can I change my password?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Is there a way to reset the passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't log in
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Help! I've forgot my app passcode!
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"I need to reset my passcode, this one isn't working"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I don't remember my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What do I do if I have forgotten my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Can you tell me my code to get into the app?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"I cannot remember my passcode, is there a way to retrieve it?"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What should I do if my passcode won't work?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I have forgotten my passcode
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Can my password be reset if I do not have it?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't access my account.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Lost password
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"I'm locked out of my account as I can't remember my code, what do I do now?"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"Disaster, I've totally forgotten my passcode, can you help me?"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"I want to reset my passcode, how can I do that?"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I tried entering my passcode and it isn't working. Can you help?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't get into the app with the passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,For some reason I forgot the passcode I have.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I've forgotten my app passcode completely.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How do I reset my password?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I lost my passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I don't know my password anymore.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Instruct me how to reset the passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't remember what my password is
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I need to reset my passcode. Where do I go to do that?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How can I reset my passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How do I get the passcode reset?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Can someone please help assist me by explaining to me why my pass-code is not working?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I don't have my passcode to access the app.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Can I reset the passcode?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Are there directions to get a new passcode if I forgot mine?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I need to reset the passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I can't enter my passcode.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I think I forgot my passcode
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I don't know my password
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,I forgot the code I need to get into the app.
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"I don't know what my passcode is, can you help?"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,How can i reset my passcode ?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,What can I do if my passcode won't work?
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,"I can't remember my app code, can you reset it?"
train,passcode_forgotten,IDENTITY_AND_ACCOUNT_VERIFICATION,False,,Can someone help with my passcode?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"I tried to withdraw cash and got declined, why is that?"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was I declined when I tried to get my money?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I could not access my money at the ATM
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"i needed money for a night out with the girls but i was declined, why?"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was I blocked from withdrawing from the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I tried to get funds in hard cash but it was rejected!
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why won't cash come out of the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My withdrawals were going smooth until I got declined today. What is going on?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I tried to use my card to withdrawal money from the ATM in Notting Hill but it didn't work. This is the first time I've tried using it. Is my card working?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was my request for cash declined?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Where did my money go? I'm not able to withdraw it from my ATM.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was my withdrawal declined
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,How come I can't get money at the ATM
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was my ATM withdrawal cancelled?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I couldnt get cash in an ATM
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why can't I get cash out?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why can't I take cash out of the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I can't get money out of the ATM. Is my card actually working? It's the first time I tried using it
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Is there a reason my cash withdrawal was declined?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My card won't let me withdraw money.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I can't withdraw money
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Could you tell me why my cash withdrawal was declined?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"The ATM would not give me cash,why?"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My ATM transaction was cancelled.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I was denied cash at an ATM
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I was not able to use the ATM to get cash
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why did I get declined when trying to get cash?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,The ATM keeps declining my card! I tried two different ATMs already can you please check if everything is alright with my account??
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why wouldn't the ATM give me my money?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why are my withdrawals suddenly being declined?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Can you tell me why I was declined from getting cash?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why couldn't I make a withdrawal from the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why is my ATM cash withdrawal not working?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Is my card broken? I can't get cash out of the ATM
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I went to the Notting Hill ATM to use my card the first time for a cash withdrawal but it didn't work. Does this mean that my card isn't working yet?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,i tried to withdraw money but was told i didn't have funds
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,The ATM keeps declining my Transaction . I tried two different ATMs already can you please check if everything is okay with my account?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"Please double check my card - withdrawal was working fine so far, but this morning on the way to work it suddenly got declined!"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I was declined when trying to withdrawal cash!
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I needed cash from the ATM but I couldn't get it.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My ATM withdrawal was declined.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"When I went to get cash, it was declined!"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"Is my card working? It's the first time I tried using it I tried to get money out of an ATM, but got nothing."
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,The ATM machines keep declining my card and I don't know why. I thought I had money in my account. Why is this happening?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was my withdrawal requested cancelled by the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I have tried using my card for the first time at the ATM of Notting Hill to withdrawal cash but it didn't work. Does this mean my card isn't working?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,A withdraw I tried to make at the ATM was declined I don't know why.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Tried using my ATM card earlier at one of your locations for the first time.  It didn't work.  What is going on?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why can't I take money from my account?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"This morning I wanted to make a withdrawal before work, but my card was declined! Please double check it for me as this is the first time it was declined."
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was I declined from getting cash?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"I tried to get money out of the Notting Hill ATM earlier, but wasn't able to. Is my card working okay? It's the first time I tried using it."
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My ATM card isn't working for a withdrawl
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Is my card actually working? It's the first time I tried using it
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Is there a reason why my card was declined when I attempted to withdraw money?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Is the ATM broken? I can't get cash from it.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,what is my monthly spending limit because i was refused my money at an atm
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I can't get cash from the ATM!
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"When I tried to access my cash, I wasn't allowed!"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"My card has been declined by two separate ATM, and I'm worried something is wrong with my account. Would you please see if my account is okay?"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Has my account been frozen?  I tried to use my card but the ATM would not dispense cash.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I tried to withdraw cash from the ATM machine and it did not work. Can you tell me why?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,ATM withdrawal not working.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I tried using my ATM card at your Notting Hill location today.  It did not work.  Am I doing something wrong?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"I tried to get money out of an ATM in Notting Hill earlier, but it didn't work. Is my card actually working? It's the first time I tried using it"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I cannot withdraw money from the ATM
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My withdrawal from the ATM was cancelled.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I'm trying to take money from my account but its not letting me. Help!
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why won't the ATM let me withdraw money?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My cash withdrawal was declined.  Why?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why couldn't I get cash from an ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I attempted to get cash in the ATM but it was not authorized
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,The ATM keeps rejecting my Payment. I tried two different ATMs but did not work .Can you please check if everything is okay with my account?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why can't I withdraw cash from this ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I was getting some cash out of the ATM but it cancelled on me without warning.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I wasn't able to withdraw money at an ATM
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why can't I withdraw funds from my account?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I tried to get cash in the ATM but it was not approved
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My card rejected a cash withdrawal. Why?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was my cash withdrawal declined by the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I could not get the ATM to work
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,totally unacceptable.  I'm stranded with no cash because the ATM wouldn't give me any money!
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I tried to pull cash from an ATM but it wouldn't let me.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it."
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Can you please tell me why I cant get money from the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"How do I get money from an ATM using my card? I can't seem to get it to work? I used the pin I had, but maybe it's wrong? What do I need to do to fix this?"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"Hello, is there any way to double check my card? I have never had issues with withdraws in the past, but this morning on the way to work it was unexpectedly declined."
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,My card didn't work at the ATM in Notting Hill.  Is my card working?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why am I not able to get cash from the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,my card was frozen due to putting in the wrong pin too much.  how many tries do i have
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I cant get money out of the ATM with my card.  I just put my card in the ATM but it will not allow me to take any money out.  What do I need to do to fix this?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why was I not able to take cash from the ATM?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?"
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why would the ATM machine fail to give me the cash withdrawal I requested?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,I am having trouble withdrawing cash.
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why is the ATM not allowing me to get cash?
train,declined_cash_withdrawal,ATM_CASH_WITHDRAWAL,False,,Why can I not take out cash?
